uuid,category,sub_category,name,title,subtitle,summary,website,merchant_editorial,rules,address,city,state,phone,latitude,longitude,detail_url
cb1dfe79-cfe1-4b86-a712-fb035e043480,Attraction and Activities,Tours,Bushtucker Tours,Up to $50,Enjoy $25 off,$25 off the regular price for any WINERY AND BREWERY TOUR or BUCHTUCKER RIVER TOUR for up to two people,https://www.bushtuckertours.com,"Multi-award-winning tour operator with 31 years of successful business in the Margaret River wine region. Enjoy six estates, including famous wineries, boutique breweries and chocolate tastings. Daily river, canoe trip, adventure and fun! See more, do more, taste more with Bushtucker Tours – your best day out in years. Tours operate daily all year round from 10am to 5pm.","• Valid for direct bookings
• Please indentify yourself as an Entertainment Member when booking
• Does not apply to other promotional rates or travel agent bookings
• Voucher/digital membership must be presented at time of boarding tour","20 Auger Way, Margaret River WA 6285, Australia",Margaret River,WA,+61897579084,-33.966097,115.070973,https://www.entertainment.com.au/offer-details/cb1dfe79-cfe1-4b86-a712-fb035e043480
058032da-2ab0-457f-b3f6-452e90311dc6,Attraction and Activities,Sports and Fitness,Capricorn Sea Kayaking,25% off,Enjoy 25% off,25% off the regular price for our 6 HOUR KAYAKING TOUR AT PENGUIN AND SEAL ISLANDS,https://www.capricornseakayaking.com.au,,,,,,+61427485123,,,https://www.entertainment.com.au/offer-details/058032da-2ab0-457f-b3f6-452e90311dc6
d89b7074-4476-4e13-b540-0a61863d1117,Attraction and Activities,Sports and Fitness,Cockburn Ice Arena,Special,Special,Valid for any REGULAR ADMISSION to a PUBLIC SESSION for up to FIVE PEOPLE at $19 each. New,https://www.cockburnicearena.com.au/,"A fun, great-value experience for families, couples and friends. Enjoy public ice skating sessions, birthday parties, learn-to-skate classes, plus figure skating and ice hockey. Conveniently located just minutes from Fremantle and the freeway, with Cockburn Central Station nearby and buses at the door. Check session timetables before visiting.","• Includes skate hire
• Regular price is normally $32 per person.","401 Progress Drive, Bibra Lake WA 6163, Australia",Bibra Lake,WA,+61894110300,-32.100105,115.821058,https://www.entertainment.com.au/offer-details/d89b7074-4476-4e13-b540-0a61863d1117
a24893fa-2cb8-49a8-8238-0b0d91ebb0b6,Attraction and Activities,Transport,Diamond Lounge Party Bus Perth,Up to $150,Enjoy $150 off,$150 off any 'DIAMOND LOUNGE' LIMOCOACH HIRE,https://www.diamondlounge.com.au,"Discover Perth's most exclusive and luxurious charter service. With two coaches comfortably seating 30 to 40 passengers, two massive 32"" screens, multiple bars, dance fl oor, karaoke, superb lighting and sound, as well as your own personal host. Perfect for corporate functions, weddings, birthdays, school balls and more. Available day and night, 7 days a week.",• 2 hour minimum hire. Please mention this offer at time of booking.,"For bookings and enquiries please call, All WA , Australia",,All WA,+61433426663,-31.859865,115.8881925,https://www.entertainment.com.au/offer-details/a24893fa-2cb8-49a8-8238-0b0d91ebb0b6
ba3d09bf-bb8f-4077-8c6f-212852b237bb,Attraction and Activities,Family Activities,Dolphin Discovery Centre,25% off,Enjoy 25% off,25% off the regular entry price to the INTERPRETIVE CENTRE for up to 4 PEOPLE,https://dolphindiscovery.com.au/,"The new Discovery Centre, opened in December 2018, includes a $2million upgrade to the interpretive experience. There is now an expanded range of larger and professionally themed aquariums as well as an interpretation of the Koombana Bay environment and its history – geological, Indigenous, marine and contemporary. It is an immersive experience that includes activity centres, interactive displays, feeding programs and tours that will appeal to all age groups.",• Voucher cannot be used in conjunction with any other promotional offers or travel agent bookings.,"Koombana Drive, Bunbury WA 6230, Australia",Bunbury,WA,+61897913088,-33.320549,115.643413,https://www.entertainment.com.au/offer-details/ba3d09bf-bb8f-4077-8c6f-212852b237bb
d8c808d0-0074-4fd8-9660-bd089e4b1a6f,Attraction and Activities,wineries and wine,Down Under Motorcycle Tours,Up to $40,Enjoy $40 off,$40 off ONE HALF DAY WINERY BIKE TOUR,https://www.harleytours.com.au,,,"Hillarys Boat Harbour, Sorrento Quay, Sorrento WA 6020, Australia",Sorrento,WA,+61407078990,-31.824679,115.740952,https://www.entertainment.com.au/offer-details/d8c808d0-0074-4fd8-9660-bd089e4b1a6f
7a00b9d7-18c7-49b4-8b08-c600087fcbc7,Attraction and Activities,Tours,d'Vine Wine Tours,20% off,Enjoy 20% off,20% off the regular price of any FULL DAY SWAN VALLEY TOUR or any HALF DAY SWAN VALLEY TOUR for up to TWO PEOPLE,https://www.dvinetours.com.au,"d'Vine Wine Tours provides quality and professional 'pay by the seat' tours, as well as corporate and private packages. The tours showcase the Swan Valley and Bickley Valley's award-winning wineries, local produce, boutique breweries and distilleries and much more. Enjoy this Voucher with any Swan Valley daily tour. Please see d'Vine's website for pick up locations. Find them on Instagram @dvinetours and Facebook","• This offer is valid for direct bookings only
• This offer is valid for daily Swan Valley Tours only
• Mention this offer at the time of booking over the phone or via email
• Digital Membership must be presented at time of boarding tour
• Please see d'Vine's website for pick up locations",,,,+61892445323,,,https://www.entertainment.com.au/offer-details/7a00b9d7-18c7-49b4-8b08-c600087fcbc7
eba3c8c4-1d08-4d9d-a0d6-6c7a9e1d2bba,Attraction and Activities,Sports and Fitness,Elite EMS Fitness,Up to $70,"Buy one, get one free",One complimentary SESSION when another SESSION of equal or greater value is purchased,https://eliteemsstudios.com.au/,"Elite EMS Fitness is an exciting boutique fitness studio that combines Weights, Cardio, HIIT, HIRT, Stretching, Functional Training, Boxing and Martial arts with our exclusive state-of-the-art Electro Muscular Stimulation (EMS) technology, to supercharge your workouts so you get maximum results in the shortest time possible.",• Must bring a friend,"13 Marlow Road, Greenmount WA 6056, Australia",Greenmount,WA,+61474187094,-31.898796344504643,116.05316028554218,https://www.entertainment.com.au/offer-details/eba3c8c4-1d08-4d9d-a0d6-6c7a9e1d2bba
984e1f9a-835f-449c-a618-74dc5f0e4e5a,Attraction and Activities,Family Activities,Escape Hunt Perth,25% off,Enjoy 25% off,"25% off ONE ESCAPE ROOM GAME (min 4 players). Please see below and click View Rules & Restrictions to reveal the promo code for this offer. Visit the businesses website and enter the promo code when purchasing. Once you have arrived at the venue, please show staff the offer and click the Redeem Offer button in front of them to utilise this offer.",https://escapehunt.com/au/perth/,,,"29A / 36 South Terrace, Fremantle WA 6160, Australia",Fremantle,WA,+61893366773,-32.055811,115.747997,https://www.entertainment.com.au/offer-details/984e1f9a-835f-449c-a618-74dc5f0e4e5a
9b7adf57-9ae4-45dd-9397-c8da9e4d47a5,Attraction and Activities,Box Office,Experimental Comedy Club,Up to $20,Enjoy 25% off,25% off 4 x REGULAR PRICED TICKETS,https://www.experimentalcomedy.com.au/,"Experimental Comedy Club is Perth’s go-to spot for fresh laughs and bold new material. Join us weekly for an unpredictable night featuring top local talent, joke challenges, and a lively atmosphere that guarantees a great time.",• Offer is auto applied in booking link provided. Taxes and fees apply.,"100 Melbourne Street, Northbridge WA 6003, Australia",Northbridge,WA,,-31.947067694055594,115.85479408954363,https://www.entertainment.com.au/offer-details/9b7adf57-9ae4-45dd-9397-c8da9e4d47a5
7053352d-174e-4a2e-99c6-8ead8ad9f8fd,Attraction and Activities,Sports and Fitness,Extreme Combat,50% off,Enjoy 50% off,50% off the FIELD FEE for ANY SESSION for up to FOUR PEOPLE,https://www.extremecombat.com.au/,,,"Car Park 1 (Behind Adventure World), 179 Progress Drive, Bibra Lake WA 6163, Australia",Bibra Lake,WA,+61862781233,-32.080953,115.822276,https://www.entertainment.com.au/offer-details/7053352d-174e-4a2e-99c6-8ead8ad9f8fd
eff312de-410f-4125-a0ee-324461633ce9,Attraction and Activities,Theme Park and attractions,Flight Experience Perth,25% off,Enjoy 25% off,25% off any STANDARD FLIGHT EXPERIENCE PACKAGE,https://www.flightexperience.com.au,,,"355 Newcastle Street, Northbridge WA 6003, Australia",Northbridge,WA,+61892288737,-31.943726,115.854995,https://www.entertainment.com.au/offer-details/eff312de-410f-4125-a0ee-324461633ce9
91f6c3d3-6fd5-4145-b6e3-defc1d814b4d,Attraction and Activities,Family Activities,Frida's Sip n' Paint Fremantle,25% off,Enjoy 25% off,25% off a STANDARD CLASS,https://fridas.com.au/,"Frida's Sip n' Paint offers a luxurious experience that combines painting and indulging. Immerse yourself in a sophisticated ambiance and sip on your favourite beverage while expert instructors guide you through the painting process using high-end supplies. Whether you're an experienced painter or a novice, the welcoming atmosphere and supportive environment will ensure a memorable and elevated experience. Indulge in an evening of creativity and relaxation in style at Frida's Sip n' Paint, the perfect opportunity to explore your artistic side in a luxurious setting.",• Does not include Catering,"85-87  High Street, Fremantle WA 6160, Australia",Fremantle,WA,,-32.05492010907431,115.74577692771433,https://www.entertainment.com.au/offer-details/91f6c3d3-6fd5-4145-b6e3-defc1d814b4d
e83a6e84-67ea-46bf-8086-61ae50276a0f,Attraction and Activities,Cruises and boating ,Fun Cats,$10 off,Enjoy $10 off,$10 off any ONE HOUR CATAMARAN HIRE,https://www.funcats.com.au,,,"Coode Street Jetty, South Perth WA 6151, Australia",South Perth,WA,+61408926003,-31.974797,115.864636,https://www.entertainment.com.au/offer-details/e83a6e84-67ea-46bf-8086-61ae50276a0f
bc85e618-cc87-4fc7-bfb5-45061ec9366f,Attraction and Activities,Family Activities,Hey Caddy,One 18 HOLE MINI GOLF,"Buy one, get one free",One complimentary Round of 18 HOLE MINI GOLF when another Round of 18 HOLE MINI GOLF of equal or greater value is purchased,https://heycaddy.com.au/?radius=100,,,"1/2 Ledgar Road, Balcatta WA 6021, Australia",Balcatta,WA,+61863611651,-31.866052203416196,115.80548041063048,https://www.entertainment.com.au/offer-details/bc85e618-cc87-4fc7-bfb5-45061ec9366f
7439bd72-0ce6-43d9-b292-5f23153e5ec4,Attraction and Activities,Family Activities,Hi Voltage Entertainment - Glow Mini Golf,One 18 holes of mini golf,"Buy one, get one free",One complimentary 18 HOLES OF MINI GOLF when another 18 HOLES OF MINI GOLF of equal or greater value is purchased,http://www.hivoltageentertainment.com.au/,,,"4 Hubert Street, Belmont WA 6104, Australia",Belmont,WA,+61894791200,-31.9500179,115.9278593,https://www.entertainment.com.au/offer-details/7439bd72-0ce6-43d9-b292-5f23153e5ec4
2e4345dc-525d-4346-b034-980d9c8d86c2,Attraction and Activities,Family Activities,Hi Voltage Entertainment - Play Centre,One admission,"Buy one, get one free",One complimentary ADMISSION when another ADMISSION of equal of greater value is purchased,https://hivoltageentertainment.com.au/?fbclid=IwAR0uEtUudS66HT_cgT4Pzz9JDGcY5AskUsg_8bOXaiC8tbdO3InSTe_A15c,,,"4 Hubert Street, Belmont WA 6104, Australia",Belmont,WA,+61894791200,-31.950017805222316,115.92785470548554,https://www.entertainment.com.au/offer-details/2e4345dc-525d-4346-b034-980d9c8d86c2
88d8d1bb-548b-49a3-8c29-0febd8854918,Attraction and Activities,Theme Park and attractions,Kangaroo Safari,25% off,Enjoy 25% off,"25% off the KANGAROO SAFARI per person including safari, drink and 18 holes of mini golf",https://www.vines.com.au/kangaroosafari,,• Approximately 2 hour experience,"Verdelho Drive, The Vines WA 6069, Australia",The Vines,WA,+61892973000,-31.76594653558282,116.00582378934857,https://www.entertainment.com.au/offer-details/88d8d1bb-548b-49a3-8c29-0febd8854918
e93bd954-ebcc-417a-ba1b-f85abc311751,Attraction and Activities,Tours,Lancelin 4x4,25% off,Enjoy 25% off,25% off ANY LANCELIN 4WD SAND DUNES AND SAND BOARDING ADVENTURE,,,,"Shop 1 Barrack Street Jetty, Perth WA 6000, Australia",Perth,WA,+61862706060,-31.9598130510116,115.85870062115761,https://www.entertainment.com.au/offer-details/e93bd954-ebcc-417a-ba1b-f85abc311751
253c7e46-de9e-402b-ab3d-11aa0c7a5274,Attraction and Activities,Family Activities,Landsdale Farm,One admission,"Buy one, get one free",One complimentary ADMISSION when another ADMISSION  of equal or greater value is purchased,https://www.landsdalefarm.org.au,,,"71 Evandale Road, Darch WA 6065, Australia",Darch,WA,+61861021985,-31.8194494,115.8448369,https://www.entertainment.com.au/offer-details/253c7e46-de9e-402b-ab3d-11aa0c7a5274
4c20fd61-4bd0-45a7-bfbf-e5061aa379b0,Attraction and Activities,Family Activities,Laser Corps WA,50% off,Enjoy 50% off,50% off the FIELD FEE FOR A TWO OR TWO & A HALF HOUR SESSION for up to FOUR PEOPLE,https://www.lasercorps.com.au,,,,,,+61862781233,,,https://www.entertainment.com.au/offer-details/4c20fd61-4bd0-45a7-bfbf-e5061aa379b0
aba2cd9b-25f4-4b5b-bb0d-89c4faee91e5,Attraction and Activities,Cruises and boating ,Leeuwin Ocean Adventure Foundation,25% off,Enjoy 25% off,25% off the regular price of any 3 or 4 hour Leeuwin Sail for up to four adults,https://sailleeuwin.com/,"Unique experience sailing on board the tall ship Leeuwin II. Sails out of Fremantle along the stunning Perth coastline. Great activity for the whole family. Learn how to set sail, steer the ship, climb the mast or sit back and enjoy the sail – it's up to you! Call (08) 9430 4105 for information.","• Identify yourself as an ENTERTAINEMNT member when making reservations
• Voucher does not apply for any special event sails or gift vouchers
• To make a booking call (08) 9430 4105
• Valid for adult fares only","B Berth, Victoria Quay, Peter Hughes Drive, Fremantle WA 6160, Australia",Fremantle,WA,+61894304105,-32.051326,115.744268,https://www.entertainment.com.au/offer-details/aba2cd9b-25f4-4b5b-bb0d-89c4faee91e5
